anio_mes,SOURCES,ID_ANIME,Acumulado
2009-04-01,Other,1.0,20.0
2009-04-01,Picture book,0.0,6.0
2009-04-01,Radio,0.0,0.0
2009-04-01,Unknown,13.0,384.0
2009-04-01,Visual novel,6.0,115.0
2009-04-01,Web manga,0.0,2.0
2009-07-01,4-koma manga,2.0,52.0
2009-07-01,Book,0.0,7.0
2009-07-01,Card game,0.0,2.0
2009-07-01,Digital manga,0.0,0.0
2009-07-01,Game,1.0,48.0
2009-07-01,Light novel,4.0,55.0
2009-07-01,Manga,8.0,314.0
2009-07-01,Music,0.0,9.0
2009-07-01,Novel,0.0,29.0
2009-07-01,Original,10.0,219.0
2009-07-01,Other,0.0,20.0
2009-07-01,Picture book,0.0,6.0
2009-07-01,Radio,0.0,0.0
2009-07-01,Unknown,7.0,391.0
2009-07-01,Visual novel,7.0,122.0
2009-07-01,Web manga,0.0,2.0
2009-08-01,4-koma manga,1.0,53.0
2009-08-01,Book,1.0,8.0
2009-08-01,Card game,0.0,2.0
2009-08-01,Digital manga,0.0,0.0
2009-08-01,Game,2.0,50.0
2009-08-01,Light novel,2.0,57.0
2009-08-01,Manga,7.0,321.0
2009-08-01,Music,1.0,10.0
2009-08-01,Novel,1.0,30.0
2009-08-01,Original,6.0,225.0
2009-08-01,Other,0.0,20.0
2009-08-01,Picture book,0.0,6.0
2009-08-01,Radio,0.0,0.0
2009-08-01,Unknown,18.0,409.0
2009-08-01,Visual novel,4.0,126.0
2009-08-01,Web manga,0.0,2.0
2009-09-01,4-koma manga,1.0,54.0
2009-09-01,Book,0.0,8.0
2009-09-01,Card game,1.0,3.0
2009-09-01,Digital manga,0.0,0.0
2009-09-01,Game,1.0,51.0
2009-09-01,Light novel,0.0,57.0
2009-09-01,Manga,4.0,325.0
2009-09-01,Music,4.0,14.0
2009-09-01,Novel,0.0,30.0
2009-09-01,Original,4.0,229.0
2009-09-01,Other,1.0,21.0
2009-09-01,Picture book,0.0,6.0
2009-09-01,Radio,0.0,0.0
2009-09-01,Unknown,8.0,417.0
2009-09-01,Visual novel,5.0,131.0
2009-09-01,Web manga,0.0,2.0
2009-10-01,4-koma manga,1.0,55.0
2009-10-01,Book,1.0,9.0
2009-10-01,Card game,0.0,3.0
2009-10-01,Digital manga,0.0,0.0
2009-10-01,Game,3.0,54.0
2009-10-01,Light novel,10.0,67.0
2009-10-01,Manga,21.0,346.0
2009-10-01,Music,0.0,14.0
2009-10-01,Novel,2.0,32.0
2009-10-01,Original,10.0,239.0
2009-10-01,Other,5.0,26.0
2009-10-01,Picture book,1.0,7.0
2009-10-01,Radio,0.0,0.0
2009-10-01,Unknown,19.0,436.0
2009-10-01,Visual novel,5.0,136.0
2009-10-01,Web manga,1.0,3.0
2009-12-01,4-koma manga,1.0,56.0
2009-12-01,Book,0.0,9.0
2009-12-01,Card game,1.0,4.0
2009-12-01,Digital manga,0.0,0.0
2009-12-01,Game,2.0,56.0
2009-12-01,Light novel,3.0,70.0
2009-12-01,Manga,8.0,354.0
2009-12-01,Music,1.0,15.0
2009-12-01,Novel,1.0,33.0
2009-12-01,Original,8.0,247.0
2009-12-01,Other,2.0,28.0
2009-12-01,Picture book,1.0,8.0
2009-12-01,Radio,0.0,0.0
2009-12-01,Unknown,10.0,446.0
2009-12-01,Visual novel,5.0,141.0
2009-12-01,Web manga,0.0,3.0
2010-01-01,4-koma manga,2.0,58.0
2010-01-01,Book,0.0,9.0
2010-01-01,Card game,0.0,4.0
2010-01-01,Digital manga,0.0,0.0
2010-01-01,Game,1.0,57.0
2010-01-01,Light novel,4.0,74.0
2010-01-01,Manga,14.0,368.0
2010-01-01,Music,1.0,16.0
2010-01-01,Novel,1.0,34.0
2010-01-01,Original,10.0,257.0
2010-01-01,Other,1.0,29.0
2010-01-01,Picture book,0.0,8.0
2010-01-01,Radio,0.0,0.0
2010-01-01,Unknown,0.0,446.0
2010-01-01,Visual novel,9.0,150.0
2010-01-01,Web manga,0.0,3.0
2010-03-01,4-koma manga,1.0,59.0
2010-03-01,Book,0.0,9.0
2010-03-01,Card game,0.0,4.0
2010-03-01,Digital manga,0.0,0.0
2010-03-01,Game,3.0,60.0
2010-03-01,Light novel,3.0,77.0
2010-03-01,Manga,10.0,378.0
2010-03-01,Music,0.0,16.0
2010-03-01,Novel,1.0,35.0
2010-03-01,Original,16.0,273.0
2010-03-01,Other,1.0,30.0
2010-03-01,Picture book,1.0,9.0
2010-03-01,Radio,0.0,0.0
2010-03-01,Unknown,4.0,450.0
2010-03-01,Visual novel,4.0,154.0
2010-03-01,Web manga,1.0,4.0
2010-04-01,4-koma manga,4.0,63.0
2010-04-01,Book,0.0,9.0
2010-04-01,Card game,0.0,4.0
2010-04-01,Digital manga,0.0,0.0
2010-04-01,Game,2.0,62.0
2010-04-01,Light novel,2.0,79.0
2010-04-01,Manga,22.0,400.0
2010-04-01,Music,0.0,16.0
2010-04-01,Novel,2.0,37.0
2010-04-01,Original,14.0,287.0
2010-04-01,Other,0.0,30.0
2010-04-01,Picture book,0.0,9.0
2010-04-01,Radio,0.0,0.0
2010-04-01,Unknown,16.0,466.0
2010-04-01,Visual novel,7.0,161.0
2010-04-01,Web manga,1.0,5.0
2010-07-01,4-koma manga,2.0,65.0
2010-07-01,Book,0.0,9.0
2010-07-01,Card game,0.0,4.0
2010-07-01,Digital manga,0.0,0.0
2010-07-01,Game,2.0,64.0
2010-07-01,Light novel,4.0,83.0
2010-07-01,Manga,15.0,415.0
2010-07-01,Music,0.0,16.0
2010-07-01,Novel,2.0,39.0
2010-07-01,Original,7.0,294.0
2010-07-01,Other,2.0,32.0
2010-07-01,Picture book,0.0,9.0
2010-07-01,Radio,0.0,0.0
2010-07-01,Unknown,10.0,476.0
2010-07-01,Visual novel,6.0,167.0
2010-07-01,Web manga,0.0,5.0
2010-08-01,4-koma manga,1.0,66.0
2010-08-01,Book,0.0,9.0
2010-08-01,Card game,0.0,4.0
2010-08-01,Digital manga,0.0,0.0
2010-08-01,Game,1.0,65.0
2010-08-01,Light novel,2.0,85.0
2010-08-01,Manga,5.0,420.0
2010-08-01,Music,2.0,18.0
2010-08-01,Novel,3.0,42.0
2010-08-01,Original,4.0,298.0
2010-08-01,Other,2.0,34.0
2010-08-01,Picture book,0.0,9.0
2010-08-01,Radio,0.0,0.0
2010-08-01,Unknown,8.0,484.0
2010-08-01,Visual novel,3.0,170.0
2010-08-01,Web manga,0.0,5.0
2010-10-01,4-koma manga,2.0,68.0
2010-10-01,Book,0.0,9.0
2010-10-01,Card game,1.0,5.0
2010-10-01,Digital manga,0.0,0.0
2010-10-01,Game,0.0,65.0
2010-10-01,Light novel,3.0,88.0
2010-10-01,Manga,17.0,437.0
2010-10-01,Music,0.0,18.0
2010-10-01,Novel,2.0,44.0
2010-10-01,Original,6.0,304.0
2010-10-01,Other,1.0,35.0
2010-10-01,Picture book,2.0,11.0
2010-10-01,Radio,0.0,0.0
2010-10-01,Unknown,17.0,501.0
2010-10-01,Visual novel,11.0,181.0
2010-10-01,Web manga,0.0,5.0
2011-03-01,4-koma manga,2.0,70.0
2011-03-01,Book,0.0,9.0
2011-03-01,Card game,0.0,5.0
2011-03-01,Digital manga,0.0,0.0
2011-03-01,Game,1.0,66.0
2011-03-01,Light novel,2.0,90.0
2011-03-01,Manga,9.0,446.0
2011-03-01,Music,2.0,20.0
2011-03-01,Novel,0.0,44.0
2011-03-01,Original,12.0,316.0
2011-03-01,Other,1.0,36.0
2011-03-01,Picture book,0.0,11.0
2011-03-01,Radio,0.0,0.0
2011-03-01,Unknown,15.0,516.0
2011-03-01,Visual novel,5.0,186.0
2011-03-01,Web manga,1.0,6.0
2011-04-01,4-koma manga,5.0,75.0
2011-04-01,Book,1.0,10.0
2011-04-01,Card game,0.0,5.0
2011-04-01,Digital manga,0.0,0.0
2011-04-01,Game,3.0,69.0
2011-04-01,Light novel,2.0,92.0
2011-04-01,Manga,27.0,473.0
2011-04-01,Music,1.0,21.0
2011-04-01,Novel,1.0,45.0
2011-04-01,Original,14.0,330.0
2011-04-01,Other,2.0,38.0
2011-04-01,Picture book,0.0,11.0
2011-04-01,Radio,0.0,0.0
2011-04-01,Unknown,23.0,539.0
2011-04-01,Visual novel,6.0,192.0
2011-04-01,Web manga,0.0,6.0
2011-05-01,4-koma manga,1.0,76.0
2011-05-01,Book,0.0,10.0
2011-05-01,Card game,0.0,5.0
2011-05-01,Digital manga,0.0,0.0
2011-05-01,Game,1.0,70.0
2011-05-01,Light novel,0.0,92.0
2011-05-01,Manga,7.0,480.0
2011-05-01,Music,0.0,21.0
2011-05-01,Novel,1.0,46.0
2011-05-01,Original,5.0,335.0
2011-05-01,Other,0.0,38.0
2011-05-01,Picture book,0.0,11.0
2011-05-01,Radio,0.0,0.0
2011-05-01,Unknown,9.0,548.0
2011-05-01,Visual novel,5.0,197.0
2011-05-01,Web manga,0.0,6.0
2011-07-01,4-koma manga,1.0,77.0
2011-07-01,Book,1.0,11.0
2011-07-01,Card game,0.0,5.0
2011-07-01,Digital manga,0.0,0.0
2011-07-01,Game,7.0,77.0
2011-07-01,Light novel,8.0,100.0
2011-07-01,Manga,19.0,499.0
2011-07-01,Music,0.0,21.0
2011-07-01,Novel,1.0,47.0
2011-07-01,Original,10.0,345.0
2011-07-01,Other,1.0,39.0
2011-07-01,Picture book,0.0,11.0
2011-07-01,Radio,0.0,0.0
2011-07-01,Unknown,13.0,561.0
2011-07-01,Visual novel,6.0,203.0
2011-07-01,Web manga,0.0,6.0
2011-10-01,4-koma manga,4.0,81.0
2011-10-01,Book,0.0,11.0
2011-10-01,Card game,0.0,5.0
2011-10-01,Digital manga,0.0,0.0
2011-10-01,Game,2.0,79.0
2011-10-01,Light novel,7.0,107.0
2011-10-01,Manga,13.0,512.0
2011-10-01,Music,2.0,23.0
2011-10-01,Novel,2.0,49.0
2011-10-01,Original,14.0,359.0
2011-10-01,Other,2.0,41.0
2011-10-01,Picture book,0.0,11.0
2011-10-01,Radio,0.0,0.0
2011-10-01,Unknown,12.0,573.0
2011-10-01,Visual novel,8.0,211.0
2011-10-01,Web manga,0.0,6.0
2011-11-01,4-koma manga,1.0,82.0
2011-11-01,Book,0.0,11.0
2011-11-01,Card game,0.0,5.0
2011-11-01,Digital manga,0.0,0.0
2011-11-01,Game,2.0,81.0
2011-11-01,Light novel,0.0,107.0
2011-11-01,Manga,3.0,515.0
2011-11-01,Music,0.0,23.0
2011-11-01,Novel,1.0,50.0
2011-11-01,Original,5.0,364.0
2011-11-01,Other,0.0,41.0
2011-11-01,Picture book,0.0,11.0
2011-11-01,Radio,0.0,0.0
2011-11-01,Unknown,12.0,585.0
2011-11-01,Visual novel,2.0,213.0
2011-11-01,Web manga,0.0,6.0
2011-12-01,4-koma manga,1.0,83.0
2011-12-01,Book,0.0,11.0
2011-12-01,Card game,0.0,5.0
2011-12-01,Digital manga,0.0,0.0
2011-12-01,Game,1.0,82.0
2011-12-01,Light novel,6.0,113.0
2011-12-01,Manga,10.0,525.0
2011-12-01,Music,1.0,24.0
2011-12-01,Novel,0.0,50.0
2011-12-01,Original,8.0,372.0
2011-12-01,Other,0.0,41.0
2011-12-01,Picture book,0.0,11.0
2011-12-01,Radio,0.0,0.0
2011-12-01,Unknown,16.0,601.0
2011-12-01,Visual novel,7.0,220.0
2011-12-01,Web manga,0.0,6.0
2012-01-01,4-koma manga,4.0,87.0
2012-01-01,Book,1.0,12.0
2012-01-01,Card game,1.0,6.0
2012-01-01,Digital manga,0.0,0.0
2012-01-01,Game,1.0,83.0
2012-01-01,Light novel,6.0,119.0
2012-01-01,Manga,13.0,538.0
2012-01-01,Music,1.0,25.0
2012-01-01,Novel,1.0,51.0
2012-01-01,Original,9.0,381.0
2012-01-01,Other,0.0,41.0
2012-01-01,Picture book,0.0,11.0
2012-01-01,Radio,0.0,0.0
2012-01-01,Unknown,15.0,616.0
2012-01-01,Visual novel,2.0,222.0
2012-01-01,Web manga,1.0,7.0
2012-03-01,4-koma manga,1.0,88.0
2012-03-01,Book,0.0,12.0
2012-03-01,Card game,0.0,6.0
2012-03-01,Digital manga,0.0,0.0
2012-03-01,Game,1.0,84.0
2012-03-01,Light novel,2.0,121.0
2012-03-01,Manga,11.0,549.0
2012-03-01,Music,1.0,26.0
2012-03-01,Novel,1.0,52.0
2012-03-01,Original,10.0,391.0
2012-03-01,Other,1.0,42.0
2012-03-01,Picture book,0.0,11.0
2012-03-01,Radio,0.0,0.0
2012-03-01,Unknown,19.0,635.0
2012-03-01,Visual novel,0.0,222.0
2012-03-01,Web manga,0.0,7.0
2012-04-01,4-koma manga,2.0,90.0
2012-04-01,Book,0.0,12.0
2012-04-01,Card game,0.0,6.0
2012-04-01,Digital manga,0.0,0.0
2012-04-01,Game,4.0,88.0
2012-04-01,Light novel,5.0,126.0
2012-04-01,Manga,23.0,572.0
2012-04-01,Music,0.0,26.0
2012-04-01,Novel,3.0,55.0
2012-04-01,Original,14.0,405.0
2012-04-01,Other,4.0,46.0
2012-04-01,Picture book,0.0,11.0
2012-04-01,Radio,0.0,0.0
2012-04-01,Unknown,24.0,659.0
2012-04-01,Visual novel,3.0,225.0
2012-04-01,Web manga,1.0,8.0
2012-07-01,4-koma manga,2.0,92.0
2012-07-01,Book,1.0,13.0
2012-07-01,Card game,0.0,6.0
2012-07-01,Digital manga,0.0,0.0
2012-07-01,Game,2.0,90.0
2012-07-01,Light novel,13.0,139.0
2012-07-01,Manga,8.0,580.0
2012-07-01,Music,1.0,27.0
2012-07-01,Novel,2.0,57.0
2012-07-01,Original,10.0,415.0
2012-07-01,Other,2.0,48.0
2012-07-01,Picture book,1.0,12.0
2012-07-01,Radio,0.0,0.0
2012-07-01,Unknown,21.0,680.0
2012-07-01,Visual novel,9.0,234.0
2012-07-01,Web manga,1.0,9.0
2012-09-01,4-koma manga,1.0,93.0
2012-09-01,Book,0.0,13.0
2012-09-01,Card game,1.0,7.0
2012-09-01,Digital manga,0.0,0.0
2012-09-01,Game,1.0,91.0
2012-09-01,Light novel,4.0,143.0
2012-09-01,Manga,8.0,588.0
2012-09-01,Music,1.0,28.0
2012-09-01,Novel,3.0,60.0
2012-09-01,Original,5.0,420.0
2012-09-01,Other,1.0,49.0
2012-09-01,Picture book,0.0,12.0
2012-09-01,Radio,0.0,0.0
2012-09-01,Unknown,13.0,693.0
2012-09-01,Visual novel,3.0,237.0
2012-09-01,Web manga,1.0,10.0
2012-10-01,4-koma manga,2.0,95.0
2012-10-01,Book,1.0,14.0
2012-10-01,Card game,0.0,7.0
2012-10-01,Digital manga,0.0,0.0
2012-10-01,Game,3.0,94.0
2012-10-01,Light novel,7.0,150.0
2012-10-01,Manga,29.0,617.0
2012-10-01,Music,2.0,30.0
2012-10-01,Novel,1.0,61.0
2012-10-01,Original,10.0,430.0
2012-10-01,Other,2.0,51.0
2012-10-01,Picture book,0.0,12.0
2012-10-01,Radio,0.0,0.0
2012-10-01,Unknown,19.0,712.0
2012-10-01,Visual novel,5.0,242.0
2012-10-01,Web manga,1.0,11.0
2012-11-01,4-koma manga,1.0,96.0
2012-11-01,Book,0.0,14.0
2012-11-01,Card game,0.0,7.0
2012-11-01,Digital manga,0.0,0.0
2012-11-01,Game,2.0,96.0
2012-11-01,Light novel,2.0,152.0
2012-11-01,Manga,8.0,625.0
2012-11-01,Music,2.0,32.0
2012-11-01,Novel,0.0,61.0
2012-11-01,Original,7.0,437.0
2012-11-01,Other,0.0,51.0
2012-11-01,Picture book,0.0,12.0
2012-11-01,Radio,0.0,0.0
2012-11-01,Unknown,10.0,722.0
2012-11-01,Visual novel,3.0,245.0
2012-11-01,Web manga,0.0,11.0
2013-01-01,4-koma manga,3.0,99.0
2013-01-01,Book,0.0,14.0
2013-01-01,Card game,0.0,7.0
2013-01-01,Digital manga,0.0,0.0
2013-01-01,Game,2.0,98.0
2013-01-01,Light novel,8.0,160.0
2013-01-01,Manga,11.0,636.0
2013-01-01,Music,0.0,32.0
2013-01-01,Novel,0.0,61.0
2013-01-01,Original,8.0,445.0
2013-01-01,Other,1.0,52.0
2013-01-01,Picture book,2.0,14.0
2013-01-01,Radio,0.0,0.0
2013-01-01,Unknown,9.0,731.0
2013-01-01,Visual novel,3.0,248.0
2013-01-01,Web manga,2.0,13.0
2013-03-01,4-koma manga,2.0,101.0
2013-03-01,Book,0.0,14.0
2013-03-01,Card game,0.0,7.0
2013-03-01,Digital manga,0.0,0.0
2013-03-01,Game,0.0,98.0
2013-03-01,Light novel,4.0,164.0
2013-03-01,Manga,4.0,640.0
2013-03-01,Music,4.0,36.0
2013-03-01,Novel,2.0,63.0
2013-03-01,Original,10.0,455.0
2013-03-01,Other,3.0,55.0
2013-03-01,Picture book,0.0,14.0
2013-03-01,Radio,0.0,0.0
2013-03-01,Unknown,10.0,741.0
2013-03-01,Visual novel,6.0,254.0
2013-03-01,Web manga,1.0,14.0
2013-04-01,4-koma manga,4.0,105.0
2013-04-01,Book,0.0,14.0
2013-04-01,Card game,1.0,8.0
2013-04-01,Digital manga,0.0,0.0
2013-04-01,Game,5.0,103.0
2013-04-01,Light novel,8.0,172.0
2013-04-01,Manga,21.0,661.0
2013-04-01,Music,0.0,36.0
2013-04-01,Novel,1.0,64.0
2013-04-01,Original,11.0,466.0
2013-04-01,Other,1.0,56.0
2013-04-01,Picture book,2.0,16.0
2013-04-01,Radio,0.0,0.0
2013-04-01,Unknown,28.0,769.0
2013-04-01,Visual novel,5.0,259.0
2013-04-01,Web manga,3.0,17.0
2013-05-01,4-koma manga,1.0,106.0
2013-05-01,Book,0.0,14.0
2013-05-01,Card game,0.0,8.0
2013-05-01,Digital manga,0.0,0.0
2013-05-01,Game,4.0,107.0
2013-05-01,Light novel,0.0,172.0
2013-05-01,Manga,5.0,666.0
2013-05-01,Music,1.0,37.0
2013-05-01,Novel,0.0,64.0
2013-05-01,Original,2.0,468.0
2013-05-01,Other,0.0,56.0
2013-05-01,Picture book,0.0,16.0
2013-05-01,Radio,0.0,0.0
2013-05-01,Unknown,7.0,776.0
2013-05-01,Visual novel,3.0,262.0
2013-05-01,Web manga,1.0,18.0
2013-07-01,4-koma manga,2.0,108.0
2013-07-01,Book,0.0,14.0
2013-07-01,Card game,1.0,9.0
2013-07-01,Digital manga,0.0,0.0
2013-07-01,Game,6.0,113.0
2013-07-01,Light novel,6.0,178.0
2013-07-01,Manga,25.0,691.0
2013-07-01,Music,1.0,38.0
2013-07-01,Novel,3.0,67.0
2013-07-01,Original,14.0,482.0
2013-07-01,Other,0.0,56.0
2013-07-01,Picture book,0.0,16.0
2013-07-01,Radio,0.0,0.0
2013-07-01,Unknown,21.0,797.0
2013-07-01,Visual novel,3.0,265.0
2013-07-01,Web manga,2.0,20.0
2013-10-01,4-koma manga,1.0,109.0
2013-10-01,Book,0.0,14.0
2013-10-01,Card game,0.0,9.0
2013-10-01,Digital manga,0.0,0.0
2013-10-01,Game,5.0,118.0
2013-10-01,Light novel,10.0,188.0
2013-10-01,Manga,22.0,713.0
2013-10-01,Music,0.0,38.0
2013-10-01,Novel,1.0,68.0
2013-10-01,Original,16.0,498.0
2013-10-01,Other,2.0,58.0
2013-10-01,Picture book,0.0,16.0
2013-10-01,Radio,0.0,0.0
2013-10-01,Unknown,12.0,809.0
2013-10-01,Visual novel,4.0,269.0
2013-10-01,Web manga,0.0,20.0
2013-11-01,4-koma manga,1.0,110.0
2013-11-01,Book,0.0,14.0
2013-11-01,Card game,0.0,9.0
2013-11-01,Digital manga,0.0,0.0
2013-11-01,Game,3.0,121.0
2013-11-01,Light novel,2.0,190.0
2013-11-01,Manga,6.0,719.0
2013-11-01,Music,2.0,40.0
2013-11-01,Novel,0.0,68.0
2013-11-01,Original,6.0,504.0
2013-11-01,Other,2.0,60.0
2013-11-01,Picture book,0.0,16.0
2013-11-01,Radio,0.0,0.0
2013-11-01,Unknown,9.0,818.0
2013-11-01,Visual novel,4.0,273.0
2013-11-01,Web manga,1.0,21.0
2014-01-01,4-koma manga,5.0,115.0
2014-01-01,Book,0.0,14.0
2014-01-01,Card game,2.0,11.0
2014-01-01,Digital manga,0.0,0.0
2014-01-01,Game,3.0,124.0
2014-01-01,Light novel,4.0,194.0
2014-01-01,Manga,23.0,742.0
2014-01-01,Music,1.0,41.0
2014-01-01,Novel,0.0,68.0
2014-01-01,Original,12.0,516.0
2014-01-01,Other,2.0,62.0
2014-01-01,Picture book,0.0,16.0
2014-01-01,Radio,0.0,0.0
2014-01-01,Unknown,17.0,835.0
2014-01-01,Visual novel,2.0,275.0
2014-01-01,Web manga,1.0,22.0
2014-03-01,4-koma manga,4.0,119.0
2014-03-01,Book,0.0,14.0
2014-03-01,Card game,0.0,11.0
2014-03-01,Digital manga,0.0,0.0
2014-03-01,Game,4.0,128.0
2014-03-01,Light novel,4.0,198.0
2014-03-01,Manga,9.0,751.0
2014-03-01,Music,0.0,41.0
2014-03-01,Novel,0.0,68.0
2014-03-01,Original,5.0,521.0
2014-03-01,Other,4.0,66.0
2014-03-01,Picture book,1.0,17.0
2014-03-01,Radio,0.0,0.0
2014-03-01,Unknown,21.0,856.0
2014-03-01,Visual novel,3.0,278.0
2014-03-01,Web manga,0.0,22.0
2014-04-01,4-koma manga,5.0,124.0
2014-04-01,Book,0.0,14.0
2014-04-01,Card game,1.0,12.0
2014-04-01,Digital manga,0.0,0.0
2014-04-01,Game,7.0,135.0
2014-04-01,Light novel,9.0,207.0
2014-04-01,Manga,36.0,787.0
2014-04-01,Music,2.0,43.0
2014-04-01,Novel,1.0,69.0
2014-04-01,Original,10.0,531.0
2014-04-01,Other,2.0,68.0
2014-04-01,Picture book,1.0,18.0
2014-04-01,Radio,0.0,0.0
2014-04-01,Unknown,22.0,878.0
2014-04-01,Visual novel,3.0,281.0
2014-04-01,Web manga,0.0,22.0
2014-05-01,4-koma manga,2.0,126.0
2014-05-01,Book,0.0,14.0
2014-05-01,Card game,0.0,12.0
2014-05-01,Digital manga,0.0,0.0
2014-05-01,Game,1.0,136.0
2014-05-01,Light novel,1.0,208.0
2014-05-01,Manga,8.0,795.0
2014-05-01,Music,0.0,43.0
2014-05-01,Novel,1.0,70.0
2014-05-01,Original,3.0,534.0
2014-05-01,Other,0.0,68.0
2014-05-01,Picture book,0.0,18.0
2014-05-01,Radio,0.0,0.0
2014-05-01,Unknown,5.0,883.0
2014-05-01,Visual novel,4.0,285.0
2014-05-01,Web manga,0.0,22.0
2014-06-01,4-koma manga,2.0,128.0
2014-06-01,Book,0.0,14.0
2014-06-01,Card game,1.0,13.0
2014-06-01,Digital manga,0.0,0.0
2014-06-01,Game,4.0,140.0
2014-06-01,Light novel,2.0,210.0
2014-06-01,Manga,11.0,806.0
2014-06-01,Music,0.0,43.0
2014-06-01,Novel,0.0,70.0
2014-06-01,Original,5.0,539.0
2014-06-01,Other,1.0,69.0
2014-06-01,Picture book,0.0,18.0
2014-06-01,Radio,0.0,0.0
2014-06-01,Unknown,11.0,894.0
2014-06-01,Visual novel,2.0,287.0
2014-06-01,Web manga,0.0,22.0
2014-07-01,4-koma manga,6.0,134.0
2014-07-01,Book,0.0,14.0
2014-07-01,Card game,0.0,13.0
2014-07-01,Digital manga,0.0,0.0
2014-07-01,Game,9.0,149.0
2014-07-01,Light novel,7.0,217.0
2014-07-01,Manga,23.0,829.0
2014-07-01,Music,0.0,43.0
2014-07-01,Novel,2.0,72.0
2014-07-01,Original,22.0,561.0
2014-07-01,Other,0.0,69.0
2014-07-01,Picture book,0.0,18.0
2014-07-01,Radio,0.0,0.0
2014-07-01,Unknown,12.0,906.0
2014-07-01,Visual novel,3.0,290.0
2014-07-01,Web manga,1.0,23.0
2014-09-01,4-koma manga,3.0,137.0
2014-09-01,Book,0.0,14.0
2014-09-01,Card game,0.0,13.0
2014-09-01,Digital manga,0.0,0.0
2014-09-01,Game,1.0,150.0
2014-09-01,Light novel,1.0,218.0
2014-09-01,Manga,10.0,839.0
2014-09-01,Music,1.0,44.0
2014-09-01,Novel,0.0,72.0
2014-09-01,Original,8.0,569.0
2014-09-01,Other,0.0,69.0
2014-09-01,Picture book,2.0,20.0
2014-09-01,Radio,0.0,0.0
2014-09-01,Unknown,13.0,919.0
2014-09-01,Visual novel,3.0,293.0
2014-09-01,Web manga,0.0,23.0
2014-10-01,4-koma manga,4.0,141.0
2014-10-01,Book,1.0,15.0
2014-10-01,Card game,1.0,14.0
2014-10-01,Digital manga,0.0,0.0
2014-10-01,Game,5.0,155.0
2014-10-01,Light novel,8.0,226.0
2014-10-01,Manga,21.0,860.0
2014-10-01,Music,5.0,49.0
2014-10-01,Novel,1.0,73.0
2014-10-01,Original,19.0,588.0
2014-10-01,Other,2.0,71.0
2014-10-01,Picture book,1.0,21.0
2014-10-01,Radio,0.0,0.0
2014-10-01,Unknown,12.0,931.0
2014-10-01,Visual novel,9.0,302.0
2014-10-01,Web manga,1.0,24.0
2014-12-01,4-koma manga,1.0,142.0
2014-12-01,Book,0.0,15.0
2014-12-01,Card game,0.0,14.0
2014-12-01,Digital manga,0.0,0.0
2014-12-01,Game,3.0,158.0
2014-12-01,Light novel,3.0,229.0
2014-12-01,Manga,9.0,869.0
2014-12-01,Music,1.0,50.0
2014-12-01,Novel,2.0,75.0
2014-12-01,Original,8.0,596.0
2014-12-01,Other,0.0,71.0
2014-12-01,Picture book,0.0,21.0
2014-12-01,Radio,0.0,0.0
2014-12-01,Unknown,15.0,946.0
2014-12-01,Visual novel,5.0,307.0
2014-12-01,Web manga,2.0,26.0
2015-01-01,4-koma manga,3.0,145.0
2015-01-01,Book,0.0,15.0
2015-01-01,Card game,2.0,16.0
2015-01-01,Digital manga,0.0,0.0
2015-01-01,Game,2.0,160.0
2015-01-01,Light novel,8.0,237.0
2015-01-01,Manga,15.0,884.0
2015-01-01,Music,0.0,50.0
2015-01-01,Novel,1.0,76.0
2015-01-01,Original,19.0,615.0
2015-01-01,Other,0.0,71.0
2015-01-01,Picture book,1.0,22.0
2015-01-01,Radio,0.0,0.0
2015-01-01,Unknown,13.0,959.0
2015-01-01,Visual novel,3.0,310.0
2015-01-01,Web manga,2.0,28.0
2015-03-01,4-koma manga,3.0,148.0
2015-03-01,Book,0.0,15.0
2015-03-01,Card game,0.0,16.0
2015-03-01,Digital manga,0.0,0.0
2015-03-01,Game,3.0,163.0
2015-03-01,Light novel,4.0,241.0
2015-03-01,Manga,7.0,891.0
2015-03-01,Music,0.0,50.0
2015-03-01,Novel,0.0,76.0
2015-03-01,Original,14.0,629.0
2015-03-01,Other,0.0,71.0
2015-03-01,Picture book,1.0,23.0
2015-03-01,Radio,0.0,0.0
2015-03-01,Unknown,9.0,968.0
2015-03-01,Visual novel,4.0,314.0
2015-03-01,Web manga,0.0,28.0
2015-04-01,4-koma manga,4.0,152.0
2015-04-01,Book,1.0,16.0
2015-04-01,Card game,2.0,18.0
2015-04-01,Digital manga,1.0,1.0
2015-04-01,Game,8.0,171.0
2015-04-01,Light novel,5.0,246.0
2015-04-01,Manga,34.0,925.0
2015-04-01,Music,2.0,52.0
2015-04-01,Novel,2.0,78.0
2015-04-01,Original,20.0,649.0
2015-04-01,Other,1.0,72.0
2015-04-01,Picture book,0.0,23.0
2015-04-01,Radio,0.0,0.0
2015-04-01,Unknown,0.0,968.0
2015-04-01,Visual novel,8.0,322.0
2015-04-01,Web manga,1.0,29.0
2015-07-01,4-koma manga,5.0,157.0
2015-07-01,Book,1.0,17.0
2015-07-01,Card game,0.0,18.0
2015-07-01,Digital manga,0.0,1.0
2015-07-01,Game,8.0,179.0
2015-07-01,Light novel,7.0,253.0
2015-07-01,Manga,28.0,953.0
2015-07-01,Music,2.0,54.0
2015-07-01,Novel,2.0,80.0
2015-07-01,Original,29.0,678.0
2015-07-01,Other,4.0,76.0
